"author_id","author_name"
"43289","Tom Watson"
"43177","Tom Watt"
"30188","Tom Weaver"
"36140","Tom Wham"
"50200","Tom Whitworth"
"32423","Tom Wilkie"
"21779","Tom Williams"
"34142","Tom Willis"
"30446","Tom Wilson"
"47433","Tom Wolfe"
"22025","Tom Zieg"
"30560","Tomas B. Garcia"
"10749","Tomas Bodnar"
"14359","Tomas Boronski"
"28015","Tomas Ferreira"
"22512","Tomas Giorello"
"18552","Tomas Knezevic"
"19812","Tomas Larsson"
"4941","Tomas MAC Siomoin"
"7121","Tomas Moro"
"27830","Tomas O Carragain"
"10482","Tomas Pardo"
"38620","Tomas Rokicki"
"48466","Tomas Tranaeus"
"38586","Tomaso Vercellotti"
"46349","Tomasz Adamski"
"20712","Tomasz Fortuna"
"3304","Tomasz J. Kopanski"
"25304","Tomasz Jedrzejewski"
"20825","Tomasz Karpowicz"
"46095","Tomasz Radzik"
"32195","Tomasz Skrzydlowski"
"24583","Tomasz Szlagor"
"22386","Tomasz Zastawniak"
"41766","Tomato Soup"
"46193","Tomayess Issa"
"16188","Tomger Notebooks"
"6742","Tomie De Paola"
"34004","Tomie DePaola"
"41931","Tommaso Beggio"
"17622","Tommath Publishing"
"41036","Tommy Bowden"
"30956","Tommy Cresswell"
"35954","Tommy Creswell"
"46092","Tommy F Jackson"
"32629","Tommy Greenwald"
"20837","Tommy Koh"
"47435","Tommy MacDonald"
"4856","Tommy Newberry"
"42090","Tommy Sheridan"
"47236","Tomoaki Ikeda"
"26298","Tomohiro Shimoguchi"
"26478","Tomoko Hayakawa"
"27791","Tomoseshunsaku"
"12917","Tomoya Saito"
"4263","Ton J. Cleophas"
"29158","Ton Verstegen"
"26534","Tonchi Kataoka"
"12311","Tong Heng Lee"
"40924","Tong Liu MD"
"13835","Tongfi Kim"
"17995","Tongran Qin"
"36075","Toni Blake"
"41165","Toni Canfora"
"11657","Toni Christie"
"35436","Toni L. P. Kelner"
"3218","Toni Lebusque"
"42359","Toni Morrison"
"30006","Toni Samek"
"1500","Tonia Daley-Campbell"
"366","Tonia Gibson"
"2165","Tonie Stolberg"
"26895","Tonio Kröner"
"44296","Tonisha L Dawson"
"383","Tony A. J. Hewitt"
"37197","Tony Alessandra"
"49950","Tony Alexander"
"8813","Tony Angell"
"14515","Tony Attwood"
"23552","Tony Bedard"
"46722","Tony Boobier"
"7948","Tony Bradman"
"35314","Tony Britton"
"20491","Tony Brooks"
"40747","Tony Bryan"
"7410","Tony Burke"
"3365","Tony Buttler"
"22409","Tony Buzan"
"13934","Tony Charles"
"42073","Tony Cole"
"10264","Tony Conran"
"47045","Tony Cook"
"27228","Tony Craig"
"46","Tony Crilly"
"40894","Tony Cruse"
"6942","Tony Daly"
"30275","Tony De Saulles"
"22410","Tony Dottino"
"13827","Tony F. Heinz"
"4621","Tony Frazer"
"41717","Tony Goodwin"
"23513","Tony Harris"
"4071","Tony Harrison"
"20580","Tony Hertz"
"17281","Tony Hicks"
"25275","Tony Holmes"
"44259","Tony Hosemans"
"47322","Tony Howell"
"25562","Tony Husband"
"48775","Tony Le Tissier"
"1245","Tony Lopez"
"13825","Tony Low"
"50374","Tony Loxley"
"24511","Tony Luziaya"
"48207","Tony Lydgate"
"38692","Tony Lyons"
"29624","Tony M Dofat"
"47770","Tony Matthews"
"36574","Tony McCammon"
"21765","Tony McEnery"
"15634","Tony Meola"
"22579","Tony Michels"
"25735","Tony Millionaire"
"42673","Tony Mitton"
"23573","Tony Moore"
"6581","Tony Mott"
"43999","Tony Neumeyer"
"45292","Tony Northrup"
"25404","Tony Nourmand"
"26146","Tony Palmer"
"47712","Tony Parsons"
"28061","Tony Phillips"
"10921","Tony Pickford"
"25900","Tony Pinkney"
"39420","Tony Read"
"40772","Tony Redding"
"15489","Tony Reinke"
"31297","Tony Robbins"
"28594","Tony Ross"
"7140","Tony Rothman"
"31902","Tony Rubleski"
"43867","Tony Salvitti"
"18727","Tony Sandy"
"25779","Tony Seddon"
"42738","Tony Shahedi"
"20780","Tony Silbert"
"24876","Tony Slander"
"17488","Tony Smith"
"29159","Tony Snark"
"1159","Tony Swainston"
"30438","Tony Thorne"
"28749","Tony Travostino"
"25938","Tony Tree"
"17383","Tony Uden"
"27900","Tony Valente"
"6684","Tony Visconti"
"14271","Tony Walter"
"21065","Tony Watson"
"6723","Tony Wheeler"
"35506","Tony White"
"44394","Tony Williams"
"6333","Tony's Notebook"
"99","Tonya Bolden"
"15819","Tonya C Balch"
"26632","Tooko Miyagi"
"23161","Tools 4 Success"
"9863","Toomas Room"
"18482","Topix Media Lab"
"22982","Toqeph"
"13234","Tor H. Aase"
"21069","Tor Hernes"
"20016","Torbjorn L. Knutsen"
"7679","Torbjorn Sall"
"46846","Tore Haug"
"25818","Toren Smith"
"42170","Torgny Hastad"
"29829","Tori Culler"
"26655","Torol Cobato"
"44706","Toronto Star"
"48565","Torquil MacLeod"
"19949","Torrey Maloof"
"26612","Toru Fujieda"
"17904","Toru Tanzawa"
"14296","Toshiharu Kishi"
"9873","Toshihiro Fujii"
"36670","Toshihiro Ona"
"28448","Toshio  Iwai"
"27022","Toshio Fukuda"
"30128","Toshio Iwai"
"44492","Toshio Kijima"
"11376","Toshio Nakagawa"
"38965","Toshio Nishikimi"
"15685","Toshio Obi"
"18567","Totlyn a Oliver Banks"
"26548","Tougoku Hudou"
"26756","Touki Yanagimi"
"34960","Toula Vlahou"
"18073","Touraj Atabaki"
"21153","Touria Drid"
"1652","Touring Club Italiano"
"42341","Toy Visser"
"2873","Toyomi Igus"
"26499","Toyotarou"
"35201","Traber Burns"
"42231","Tracey Baptiste"
"3573","Tracey Edwards"
"8464","Tracey K. P. Gregg"
"37925","Tracey Kelly"
"401","Tracey Lawrence"
"36969","Tracey Livesay"
"3094","Tracey Maciver"
"35311","Tracey Richardson"
"24327","Tracey Todhunter"
"6876","Tracey Turner"
"31723","Tracey Ullman"
"8137","Tracey West"
"5055","Traci Brimhall"
"33136","Traci Hohenstein"
"26359","Traci L Slatton"
"35636","Tracy Anne Warren"
"28228","Tracy Arrington"
"9378","Tracy Bhamra"
"48778","Tracy Borman"
"36881","Tracy Brogan"
"21846","Tracy Campbell"
"2757","Tracy Davis"
"32112","Tracy Fagan"
"28160","Tracy Fitzgerald"
"1099","Tracy Herman"
"16058","Tracy L. Tylka"
"15391","Tracy M. Lee"
"1122","Tracy M. Lewis"
"42557","Tracy Nishimura Bishop"
"13368","Tracy Pearce"
"7984","Tracy Pedersen"
"35332","Tracy Read"
"32448","Tracy S. Epley"
"47207","Tracy Schmidt"
"17272","Tracy Smyth"
"4807","Tracy Turner-Bumberry"
"23331","Tracy Warrington"
"50324","Tracy Wolff"
"13240","Tracy Yates"
"45826","Trader X"
"4208","Trading Equities Investment Research"
"17878","Trae Stewart"
"24336","Trail Time Take Alongs"
"38055","Training Central"
"47089","Trains Magazine"
"41888","Tramara Murray"
"13334","Tran Ha Lien Phuong"
"25549","Tranquil Prints"
"343","Transatlantic Publishing Company"
"13275","Transl From the German by P H Holland"
"19692","Translapro Translator and Inter Network"
"264","Translator Andrew Smith"
"9994","Trapp Family Singers"
"19756","Trariq Khosa"
"23570","Travel Foreman"
"23085","Travel Game Media"
"20834","Travis Donnelly"
"2442","Travis Nichols"
"36955","Travis S. Taylor"
"21298","Travis Wayne Goodsell"
"15939","Trc Interactive"
"22547","Treasures"
"35509","Treasures Warner"
"39312","Treehouse Books Publishing"
"41591","Trendy Journals"
"28277","Trendy Press"
"27746","Trendy School Notebooks"
"27742","Trendy Wares Misc"
"3692","Trent Hamm"
"46215","Trent Polack"
"47704","Trent Preszler"
"33103","Trent Reedy"
"19944","Trenton Lee Stewart"
"225","Trenton McGee"
"36205","Tressa Maria"
"3818","Treva L Davis"
"36177","Trevin Wax"
"10936","Trevisani Tommaso"
"41795","Trevor Cook"
"4279","Trevor E Griffin"
"132","Trevor Habeshaw"
"29790","Trevor Haywood"
"41600","Trevor Hoppe"
"42546","Trevor Houser"
"13091","Trevor John Price"
"2645","Trevor Kew"
"18636","Trevor Maselli"
"31147","Trevor McCrisken"
"22311","Trevor Phillips"
"32976","Trevor Scott"
"15399","Trevor Sparks"
"2419","Trevor Stewart"
"48723","Trevor Wood"
"2160","Trevor Wright"
"28460","Trevor Yorke"
"8315","Trey King"
"50118","Triathlon Buch"
"7028","Tribune"
"43281","Tribune Media Services"
"19264","Tricaud-H-J-M"
"43873","Tricia Clarke-stone"
"22968","Tricia Edwards"
"2706","Tricia Mingerink"
"33068","Tricia Rayburn"
"2118","Trilok Kumar Jain"
"8426","Trimmer"
"28427","Trina Dalziel"
"4551","Trina Diakabanzila"
"25122","Trina Robbins"
"16471","Trine Fossland"
"36818","Trinidad Hermenegildo Pardo De Tavera"
"12147","Trinor"
"26209","Triple Candie"
"24489","Triple Yahtzee Score Record"
"30270","Trischa Goodnow"
"43771","Trish Bendix"
"5512","Trish MacGregor"
"22120","Trish MacKeogh"
"3751","Trish Power"
"39987","Trisha Faye"
"22154","Trisha Sofa"
"32186","Trisha Telep"
"9716","Trista Hendren"
"11174","Tristam Burges"
"29100","Tristam Cary"
"41466","Tristan Brehaut"
"4622","Tristan Corbiere"
"32586","Tristan Josiah"
"11257","Tristan R. Brown"
"31222","Tristan Wright"
"34410","Tristina Wright"
"28759","Triumph Books"
"18676","Trivium Military Exam Prep Team"
"13735","Trivium Postsecondary Education Team"
"16406","Trivium Test Prep"
"13507","Trivium Therapy Exam Prep Team"
"37331","Trixie Mattel"
"18493","Trochim"
"17944","Trond Frantzen"
"35182","Tropical Prints"
"19105","Troy A Bonar"
"48388","Troy Bickham"
"16867","Troy Cockrum"
"41541","Troy D McRoy"
"34406","Troy D. Hibbitts"
"36099","Troy Duran"
"4204","Troy L Peterson"
"40651","Troy M Hook"
"41387","Troy Taylor"
"18469","Troy Ticey"
"37359","Trubner and Co Publisher"
"762","Trubner and Company"
"27601","Truck Books"
"27602","Truck Coloring Book"
"36797","Trudi Canavan"
"19087","Trudi Sandmeier"
"34329","Trudi Strain Trueit"
"2512","Trudi Trueit"
"48012","Trudy Harris"
"15007","Trudy Tuttle Arriaga"
"44588","True Blue Book"
"17173","True Mexican Publishing"
"6693","Truman Capote"
"49178","Truman Coates"
"14287","Trung Quoc Le"
"13337","Truong Quang Dang Khoa"
"39559","Tryggve Lundar"
"23283","Ts Publishing"
"11286","Tsegay Dargie"
"25600","Tsering Woeser"
"25701","Tsien  Williams  Mayer  Mack  Hill Diller"
"26508","Tsubasa Fukuchi"
"26774","Tsubsa Fukuchi"
"25585","Tsukioka Yoshitoshi"
"38558","Tsuru Arai"
"7417","Tsutomu Ishikawa"
"26333","Tsutomu Nihei"
"48638","Tsuyoshi Hasegawa"
"27031","Tsuyoshi Otani"
"47873","Tsuyoshi Takagi"
"12947","Tuan Tran"
"16012","Tucker Mays"
"43328","Tucker S. Taft"
"9421","Tudor Oprea"
"6902","Tudor, Andy"
"13819","Tuebaah"
"14042","Tuhin Subhra Santra"
"22769","Tukang Warna Warni"
"5104","Tula Lotay"
"24753","Tula Pink"
"2732","Tulip Press House"
"19870","Tuomas Kilpi"
"49652","Ture Widlund"
"8775","Turk"
"9938","Turkicum Book Series"
"11646","Turner Publishing"
"46716","Turtle Bunbury"
"45403","Tutorial Books"
"21958","Tuttle Publishing"
"47460","Tuukka Peltonen"
"23747","Tuva Publishing"
"28672","Twentieth Century Society"
"30909","Twin Sisters Productions"
"30753","Twin Sisters(r)"
"45942","Twin Soul Journals And Notebooks"
"17608","Twinkle Marie Manning"
"40603","Twisted Grounhog Publishing"
"22757","Two Blue Keys"
"22872","Two Suns"
"8725","Two-Can"
"3207","Twosuns"
"26328","Ty Wilson"
"26393","Tyataniyou"
"21700","Tyler Barrett"
"7187","Tyler Carrier"
"43761","Tyler Carrington"
"25640","Tyler Coburn"
"17138","Tyler Crop"
"3538","Tyler G. Hicks"
"11733","Tyler Hoang"
"45730","Tyler J. Jarvis"
"47969","Tyler Justin Speed"
"38305","Tyler Matthew Ricks"
"26355","Tyler Stoner"
"5200","Tyne Benesek"
"27941","Type Directors Club"
"5274","Tyquan Burney"
"19950","Tyrell Haberkorn"
"867","Tyron Robert Robert"
"44120","Tyson Bradley"
"27163","Tyus Nedd"
"11018","Tz-Chin Wei"
"28173","Tzung-Pei Hong"
"9943","Tzvi Abusch"
"43698","U Hedrick"
"47325","U Human Services"
"15863","U S Army"
"47788","U S Army School of Advanced Military St"
"11700","U S Climate Change Science Program"
"402","U S College of Veterinary Surgeons"
"15075","U S Departmen U S Fire Administration"
"34337","U S Department O National Park Service"
"11563","U S Department of Agriculture"
"25284","U S Department of Commerce"
"24869","U S Department of Defense"
"6512","U S Department of Education"
"46898","U S Department of H Human Services"
"15067","U S Department of Homeland Security"
"957","U S Department of Transportation"
"19571","U S Department of Transportation- Feder"
"17721","U S Department of the Interior"
"27047","U S Department of the Interior Mineral M"
"15066","U S Fire Administration"
"6639","U S G Administration"
"15540","U S Geological Survey (Usgs)"
"15541","U S Government"
"27859","U S Government Accountability Office"
"16780","U S Military"
"14337","U S U S Health Dept"
"47041","U V Omos"
"9518","U. Güntzel-Lingner"
"40674","U. Lips"
"36073","U. Saranya"
"9517","U. Scheffer"
"14522","U. Sivan"
"18161","U. Vilaipornsawai"
"39811","U. Wahn"
"29581","U.S. Army War College"
"5969","UCAS"
"5238","UEA Students"
"28815","UK Hydrographic"
"20018","UK Ladybird"
"16705","UNESCO"
"47786","USA American Flag Books"
"1213","USNO Nautical Almanac Office"
"8829","UXL"
"13126","Ubora Press"
"45866","Ucertify"
"46248","Udai Shanker"
"25660","Udo Bernhart"
"32907","Udo Kischka"
"28454","Udo Kruse-Schulz"
"11438","Udo Lindemann"
"19617","Udo Schuklenk"
"30477","Uesugi Tadahiro"
"27334","Ugo Vaccaro"
"2501","Ugur Guven"
"48941","Uinta County Museum"
"46669","Ujjwal Maulik"
"4220","Ukasz Baszczak"
"27981","Ukasz Goebiewski"
"41947","Uladzislau Belavusau"
"36468","Ulf Bjorklund"
"14410","Ulf Gustavsson"
"16024","Ulf Hager"
"2825","Ulf Hentrich"
"27756","Ulf Jensen"
"40537","Ulf Lindahl"
"45480","Ulf Schmitz"
"16014","Uli Jungbluth"
"32913","Ulises Cuadra"
"39120","Ulla Ekstroem von Essen"
"6005","Ulrica Norberg"
"40703","Ulrich B Hankemeier"
"38922","Ulrich Baumann"
"45392","Ulrich Baumer"
"6001","Ulrich Boser"
"11927","Ulrich Förstner"
"16054","Ulrich Grebhofer"
"17961","Ulrich Hahn"
"27952","Ulrich Hinz"
"6971","Ulrich Hohenester"
"38671","Ulrich Kellner"
"8615","Ulrich Klein"
"38447","Ulrich Krotz"
"41592","Ulrich Magnus"
"18984","Ulrich Maniak"
"28126","Ulrich Pohlmann"
"11074","Ulrich Renz"
"46481","Ulrich Ruckert"
"46367","Ulrich Rude"
"7804","Ulrich S Schubert"
"11903","Ulrich Seeliger"
"45199","Ulrich Sendler"
"39862","Ulrich Sigwart"
"39093","Ulrich Spandau"
"19156","Ulrich Viebahn"
"26933","Ulrich Zacherl"
"12860","Ulrik Pram Gad"
"9599","Ulrika Candolin"
"47179","Ulrika Jagare"
"32703","Ulrike C. Tscharre"
"19179","Ulrike Proske"
"1956","Ulrike Weinrich"
"17792","Ulrike Zellerhoff"
"48382","Ultimate Planner Journal"
"31125","Ultramarathoner Dean Karnazes"
"9236","Uma Krishnaswami"
"47298","Uma Naidoo"
"39667","Umar Faruk Adamu"
"36491","Umar Ibn Muhammad"
"1275","Umberto Eco"
"4860","Umberto Saba"
"13981","Umer Asgher"
"11875","Umesh Chandra Pati"
"26441","Umi Sakurai"
"14348","Umi Setiawati"
"45973","Umut Durak"
"40025","Una F. Coales"
"8221","Una Leavy"
"37125","Una Locke"
"16439","Una M. Collins"
"6049","Una McCormack"
"50044","Uncle Frank"
"17399","Unesco Institute for Education"
"1691","Unger Sabine"
"30127","Unicorn Bubbles"
"23444","Unicorn Coloring"
"16881","Unicorn Essentials Press"
"47109","Union Pacific Railroad Company"
"42171","United Fruit Company"
"16708","United Nations Development Program"
"1276","United Nations Economic Commission for Europe"
"15652","United Nations Office for Outer Space Affairs"
"17761","United Nations Publications"
"17143","United Nations: Department of Economic and Social Affairs"
"1098","United Nations: Economic Commission for Europe"
"41910","United Nations: Office for Outer Space Affairs"
"47553","United States Adjutant-General's Office"
"3246","United States Air Force"
"11358","United States Army"
"115","United States Brewers' Association"
"4522","United States Circuit Court"
"35666","United States Congress"
"35391","United States Department of Agrilculture"
"12382","United States Environmental Protect Epa"
"12745","United States Forest Service"
"11648","United States Governmen Us Marine Corps"
"25271","United States Government Account Office"
"11158","United States Government Us Army"
"11645","United States Government Us Navy"
"35556","United States Immigration Commission"
"47552","United States Military Secretary's Dept"
"32508","United States National Museum"
"17726","United States Navy"
"18484","United States Office of Education"
"23476","United States Trotting Association"
"47554","United States War Dept"
"29650","United Watch and Jewelry Company"
"884","Universal Map"
"42928","Universal Pictures"
"4380","Universal Politics"
"3632","Universal Project"
"6558","Universe"
"30341","Universe Publishing"
"17168","Universities and Colleges Admissions Service"
"8667","University Alfred Rosa"
"8193","University Alison M Warriner"
"8151","University Andrea A Lunsford"
"8656","University Anthony Petrosky"
"8885","University April Lidinsky"
"20540","University Bennett D Hill"
"8653","University Bonnie Lisle"
"8677","University Catherine G Latterell"
"8195","University Charles R Cooper"
"8670","University Cheryl Glenn"
"8178","University Christine McQuade"
"20539","University Clare Haru Crowston"
"8574","University Dan O'Hair"
"8655","University David Bartholomae"
"2906","University David W Blight"
"8177","University Diana Hacker"
"8176","University Donald McQuade"
"8581","University Donna Haisty Winchell"
"8856","University Douglas Downs"
"8570","University Elizabeth M Nollen"
"8578","University Elizabeth Wardle"
"8652","University Gary Colombo"
"32664","University Gary Tomlinson"
"8123","University Gerald J Alred"
"48359","University Helen Lefkowitz Horowitz"
"8576","University Hugo Bedau"
"8676","University Jack Solomon"
"8882","University James S Miller"
"8880","University Jay T Dolmage"
"8566","University John J Ruszkiewicz"
"20541","University John P McKay"
"35094","University Joseph Kerman"
"8749","University Kathleen T McWhorter"
"8196","University Kristin L Arola"
"8669","University Lee A Jacobus"
"8632","University Lex Runciman"
"8710","University Louise Z Smith"
"8855","University Marcia F Muth"
"8709","University Marvin Klotz"
"20542","University Merry E Wiesner-Hanks"
"8571","University Mike Palmquist"
"8150","University Nancy Sommers"
"8174","University Nedra Reynolds"
"21643","University Of Law"
"17436","University Of Nottingham"
"20948","University Of Oxford"
"21285","University Of Wisconsin"
"533","University Of the City of New York"
"23510","University Of the State of New York"
"8120","University Patrick Clauss"
"8668","University Paul Eschholz"
"8173","University Rich Rice"
"8708","University Richard Abcarian"
"8197","University Rise B Axelrod"
"8585","University Rolf Norgaard"
"8564","University Samuel Cohen"
"8675","University Sonia Maasik"
"8827","University Stephen A Bernhardt"
"8886","University Stuart Greene"
"8206","University Sylvan Barnet"
"8854","University Virginia Clark"
"8577","University Wanda Van Goor"
"31002","University of Arizona College of Medicine and Arizona Center on Aging"
"20704","University of Chicago Press"
"14945","University of Delaware Press"
"30197","University of Michigan"
"21084","University of Pennsylvania"
"20290","University of Tennessee"
"8965","Unknown"
"1038","Unlimited Plan Journal"
"26315","Unlined Journal"
"6827","Ura Miller"
"8443","Urazov Ruslan"
"44180","Urban Homesteading School"
"16739","Urban Lighthouse Journals"
"22867","Urban Planners"
"47270","Uri Elkayam"
"24435","Uri Kurlianchik"
"7213","Uriah Smith"
"26646","Urian Brown"
"31349","Uriel Quesada (Editor)"
"13313","Urmila Diwekar"
"27513","Urquhart Lee"
"39641","Urs Heim"
"26027","Urs Roeber"
"12244","Ursula Johanna Aas"
"937","Ursula K Le Guin"
"5272","Ursula K. Le Guin"
"2317","Ursula Kapitza"
"2231","Ursula Paintner"
"6431","Ursula Plesner"
"18605","Ursula Renold"
"15972","Ursula Thomas"
"18869","Urszula Clark"
